Rndrng_Prvdr_Geo_Lvl,Rndrng_Prvdr_Geo_Cd,Rndrng_Prvdr_Geo_Desc,DRG_Cd,DRG_Desc,Tot_Dschrgs,Avg_Submtd_Cvrd_Chrg,Avg_Tot_Pymt_Amt,Avg_Mdcr_Pymt_Amt
State,19,Iowa,658,KIDNEY AND URETER PROCEDURES FOR NEOPLASM WITHOUT CC/MCC,59,44725.016949,10947.40678,8632.3220339
State,19,Iowa,659,KIDNEY & URETER PROCEDURES FOR NON-NEOPLASM W MCC,91,59491.241758,18551.736264,16339.241758
State,19,Iowa,660,KIDNEY AND URETER PROCEDURES FOR NON-NEOPLASM WITH CC,188,39021.755319,9640.8723404,7995.4148936
State,19,Iowa,661,KIDNEY & URETER PROCEDURES FOR NON-NEOPLASM W/O CC/MCC,110,31860.018182,7295.8363636,5705.9909091
State,19,Iowa,663,MINOR BLADDER PROCEDURES W CC,12,36896.833333,10557.333333,9503.75
State,19,Iowa,668,TRANSURETHRAL PROCEDURES WITH MCC,21,63655.238095,19162.714286,16854.095238
State,19,Iowa,669,TRANSURETHRAL PROCEDURES W CC,45,42928.844444,10785.8,8915.8
State,19,Iowa,670,TRANSURETHRAL PROCEDURES WITHOUT CC/MCC,15,26209.4,6395.2666667,5157.7333333
State,19,Iowa,673,OTHER KIDNEY & URINARY TRACT PROCEDURES W MCC,94,80662.787234,23966.648936,21722.234043
State,19,Iowa,674,OTHER KIDNEY AND URINARY TRACT PROCEDURES WITH CC,48,54828.229167,16597.229167,14491.520833
State,19,Iowa,682,RENAL FAILURE WITH MCC,835,36229.052695,9950.6586826,8613.6646707
State,19,Iowa,683,RENAL FAILURE W CC,946,21724.799154,6181.6839323,4966.1902748
State,19,Iowa,684,RENAL FAILURE WITHOUT CC/MCC,94,14236.053191,4613.1914894,2916.5425532
State,19,Iowa,686,KIDNEY & URINARY TRACT NEOPLASMS W MCC,16,52949.4375,12178.75,11053.375
State,19,Iowa,687,KIDNEY AND URINARY TRACT NEOPLASMS WITH CC,19,35668.368421,7180.5263158,6034.4736842
State,19,Iowa,689,KIDNEY AND URINARY TRACT INFECTIONS WITH MCC,544,25795.264706,7450.8143382,6123.4871324
State,19,Iowa,690,KIDNEY & URINARY TRACT INFECTIONS W/O MCC,819,19719.374847,5372.6556777,4115.6336996
State,19,Iowa,694,URINARY STONES W/O MCC,35,20424.828571,5466.5428571,3874.1428571
State,19,Iowa,695,KIDNEY AND URINARY TRACT SIGNS AND SYMPTOMS WITH MCC,18,26180,7928.1666667,6990.1111111
State,19,Iowa,696,KIDNEY & URINARY TRACT SIGNS & SYMPTOMS W/O MCC,38,21697.105263,4685.9210526,3525.2894737
State,19,Iowa,698,OTHER KIDNEY & URINARY TRACT DIAGNOSES W MCC,588,35125.704082,10821.435374,9426.8180272
State,19,Iowa,699,OTHER KIDNEY AND URINARY TRACT DIAGNOSES WITH CC,288,25744.65625,7327.75,5825.6979167
State,19,Iowa,700,OTHER KIDNEY & URINARY TRACT DIAGNOSES W/O CC/MCC,24,20901,5154.4166667,3700.9166667
State,19,Iowa,707,MAJOR MALE PELVIC PROCEDURES WITH CC/MCC,18,62096.833333,12934.833333,9594.6111111
State,19,Iowa,708,MAJOR MALE PELVIC PROCEDURES W/O CC/MCC,85,43784.623529,9728.4470588,7104.2117647
State,19,Iowa,713,TRANSURETHRAL PROSTATECTOMY WITH CC/MCC,40,32639.525,9398.45,8053.875
State,19,Iowa,714,TRANSURETHRAL PROSTATECTOMY W/O CC/MCC,14,24494.071429,6912.9285714,5764.5714286
State,19,Iowa,717,OTHER MALE REPRODUCTIVE SYSTEM O.R. PROCEDURES EXCEPT MALIGNANCY WIT,14,47126.071429,13342.928571,10719.857143
State,19,Iowa,723,"MALIGNANCY, MALE REPRODUCTIVE SYSTEM W CC",11,30566.181818,7151.2727273,6130.6363636
State,19,Iowa,726,BENIGN PROSTATIC HYPERTROPHY WITHOUT MCC,23,18935.565217,5917.4782609,3923.0434783
State,19,Iowa,727,INFLAMMATION OF THE MALE REPRODUCTIVE SYSTEM W MCC,11,42647.454545,9944.1818182,8593.8181818
State,19,Iowa,728,INFLAMMATION OF THE MALE REPRODUCTIVE SYSTEM WITHOUT MCC,19,21819.578947,5855.7894737,4655.2105263
State,19,Iowa,737,UTERINE AND ADNEXA PROCEDURES FOR OVARIAN OR ADNEXAL MALIGNANCY WITH,31,77293,16416.548387,13253.483871
State,19,Iowa,740,"UTERINE, ADNEXA PROC FOR NON-OVARIAN/ADNEXAL MALIG W CC",25,60883.12,13502.92,11379.08
State,19,Iowa,742,UTERINE & ADNEXA PROC FOR NON-MALIGNANCY W CC/MCC,22,53322.818182,12836,10150.136364
State,19,Iowa,743,UTERINE AND ADNEXA PROCEDURES FOR NON-MALIGNANCY WITHOUT CC/MCC,16,35320.6875,8507.25,5788.25
State,19,Iowa,746,"VAGINA, CERVIX & VULVA PROCEDURES W CC/MCC",14,51349.5,13743.571429,10939.142857
State,19,Iowa,754,"""MALIGNANCY, FEMALE REPRODUCTIVE SYSTEM WITH MCC""",19,62864.052632,14001.526316,11585.157895
State,19,Iowa,755,"MALIGNANCY, FEMALE REPRODUCTIVE SYSTEM W CC",26,29352.192308,8809.2692308,6163.2307692
State,19,Iowa,760,MENSTRUAL AND OTHER FEMALE REPRODUCTIVE SYSTEM DISORDERS WITH CC/MCC,13,25421.538462,6451.6153846,5508.6923077
State,19,Iowa,788,CESAREAN SECTION WITHOUT STERILIZATION WITHOUT CC/MCC,19,20585,6392.6842105,4997.6315789
State,19,Iowa,806,VAGINAL DELIVERY WITHOUT STERILIZATION OR D&C WITH CC,15,13925.8,6442.9333333,3490.5333333
State,19,Iowa,807,VAGINAL DELIVERY W/O STERILIZATION/D&C W/O CC/MCC,34,11563.529412,4357.0882353,2956.4411765
State,19,Iowa,808,MAJOR HEMATOLOGICAL AND IMMUNOLOGICAL DIAGNOSES EXCEPT SICKLE CELL C,100,52007.01,14931.33,13549.15
State,19,Iowa,809,MAJOR HEMATOL/IMMUN DIAG EXC SICKLE CELL CRISIS & COAGUL W CC,165,34469.230303,8845.4545455,7530.7393939
State,19,Iowa,810,MAJOR HEMATOLOGICAL AND IMMUNOLOGICAL DIAGNOSES EXCEPT SICKLE CELL C,16,22450.5,6219.5625,4996.0625
State,19,Iowa,811,RED BLOOD CELL DISORDERS W MCC,226,39633.035398,9758.3849558,8503.840708
State,19,Iowa,812,RED BLOOD CELL DISORDERS WITHOUT MCC,338,22737.902367,5926.2514793,4720.1538462
State,19,Iowa,813,COAGULATION DISORDERS,187,47108.42246,16350.112299,14732.048128
State,19,Iowa,814,RETICULOENDOTHELIAL AND IMMUNITY DISORDERS WITH MCC,16,38878.5625,11675.1875,10561.4375
State,19,Iowa,815,RETICULOENDOTHELIAL & IMMUNITY DISORDERS W CC,16,25790.375,6879,5719.4375
State,19,Iowa,822,LYMPHOMA AND LEUKEMIA WITH MAJOR O.R. PROCEDURES WITHOUT CC/MCC,13,43795.692308,9575,8269.6923077
State,19,Iowa,823,LYMPHOMA & NON-ACUTE LEUKEMIA W OTHER PROC W MCC,33,143677.24242,34227.727273,31694.727273
State,19,Iowa,824,LYMPHOMA AND NON-ACUTE LEUKEMIA WITH OTHER PROCEDURES WITH CC,19,75626.105263,16686.157895,15314.842105
State,19,Iowa,827,MYELOPROLIF DISORD OR POORLY DIFF NEOPL W MAJ O.R. PROC W CC,14,76798,18226.357143,16190.928571
State,19,Iowa,828,MYELOPROLIFERATIVE DISORDERS OR POORLY DIFFERENTIATED NEOPLASMS WITH,13,62393.846154,13485.769231,10161.384615
State,19,Iowa,829,MYELOPROLIFERATIVE DISORDERS OR POORLY DIFFERENTIATED NEOPLASMS W OT,33,85843,22332.818182,20304.939394
State,19,Iowa,834,ACUTE LEUKEMIA WITHOUT MAJOR O.R. PROCEDURES WITH MCC,59,179982.35593,49488.711864,45331.559322
State,19,Iowa,835,ACUTE LEUKEMIA W/O MAJOR O.R. PROCEDURE W CC,20,67663.1,15457.8,13982.9
State,19,Iowa,837,CHEMO W ACUTE LEUKEMIA AS SDX OR W HIGH DOSE CHEMO AGENT W MCC,25,228192.28,61990.6,58957.08
State,19,Iowa,838,CHEMOTHERAPY WITH ACUTE LEUKEMIA AS SECONDARY DIAGNOSIS WITH CC OR H,24,58983.166667,20841.416667,19670.083333
State,19,Iowa,839,CHEMO W ACUTE LEUKEMIA AS SDX W/O CC/MCC,12,46000.833333,9353.0833333,9264.6666667
State,19,Iowa,840,LYMPHOMA AND NON-ACUTE LEUKEMIA WITH MCC,76,98098.236842,25096.223684,22399.105263
State,19,Iowa,841,LYMPHOMA & NON-ACUTE LEUKEMIA W CC,54,51314.518519,10696.018519,9502.7777778
State,19,Iowa,842,LYMPHOMA AND NON-ACUTE LEUKEMIA WITHOUT CC/MCC,11,35539.454545,8092.8181818,6621
State,19,Iowa,843,OTHER MYELOPROLIF DIS OR POORLY DIFF NEOPL DIAG W MCC,27,55647.37037,14053.777778,11033.259259
State,19,Iowa,844,OTHER MYELOPROLIFERATIVE DISORDERS OR POORLY DIFFERENTIATED NEOPLAST,21,38841.285714,7892.4285714,6811.8095238
State,19,Iowa,846,CHEMOTHERAPY WITHOUT ACUTE LEUKEMIA AS SECONDARY DIAGNOSIS WITH MCC,39,71522.051282,23018.769231,21574.666667
State,19,Iowa,847,CHEMOTHERAPY W/O ACUTE LEUKEMIA AS SECONDARY DIAGNOSIS W CC,182,45874.263736,11571.752747,10319.565934
State,19,Iowa,853,INFECTIOUS AND PARASITIC DISEASES WITH O.R. PROCEDURES WITH MCC,772,117682.10363,33728.106218,31118.531088
State,19,Iowa,854,INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W CC,253,52270.501976,14364.418972,12035.418972
State,19,Iowa,856,POSTOPERATIVE OR POST-TRAUMATIC INFECTIONS W O.R. PROC W MCC,78,102391.69231,29629.794872,28033.730769
State,19,Iowa,857,POSTOPERATIVE OR POST-TRAUMATIC INFECTIONS WITH O.R. PROCEDURES WITH,78,54147.692308,14758.948718,11849.679487
State,19,Iowa,858,POSTOPERATIVE OR POST-TRAUMATIC INFECTIONS W O.R. PROC W/O CC/MCC,12,39174.5,9593.25,8714.8333333
State,19,Iowa,862,POSTOPERATIVE AND POST-TRAUMATIC INFECTIONS WITH MCC,88,41853.920455,12529.636364,11219.090909
State,19,Iowa,863,POSTOPERATIVE & POST-TRAUMATIC INFECTIONS W/O MCC,83,22637.072289,7047.2048193,5917.8313253
State,19,Iowa,864,FEVER AND INFLAMMATORY CONDITIONS,94,25481,6018.1595745,4702.6382979
State,19,Iowa,865,VIRAL ILLNESS W MCC,31,22892.967742,9122.1612903,7247.4516129
State,19,Iowa,866,VIRAL ILLNESS WITHOUT MCC,44,23862.954545,5829.5227273,4306.2727273
State,19,Iowa,867,OTHER INFECTIOUS & PARASITIC DISEASES DIAGNOSES W MCC,22,58868.227273,17893.045455,14126.272727
State,19,Iowa,868,OTHER INFECTIOUS AND PARASITIC DISEASES DIAGNOSES WITH CC,16,24236.8125,7118.75,5931.75
State,19,Iowa,870,SEPTICEMIA OR SEVERE SEPSIS WITH MV >96 HOURS,255,177971.26275,45539.921569,41151.105882
State,19,Iowa,871,SEPTICEMIA OR SEVERE SEPSIS W/O MV >96 HOURS W MCC,5458,43968.449982,12652.82118,10996.92085
State,19,Iowa,872,SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITHOUT MCC,1269,24891.134752,7113.8999212,5580.0204886
State,19,Iowa,880,ACUTE ADJUSTMENT REACTION AND PSYCHOSOCIAL DYSFUNCTION,61,19894.262295,6759.6229508,5317.3606557
State,19,Iowa,881,DEPRESSIVE NEUROSES,61,17884.590164,5759.0819672,4395.3606557
State,19,Iowa,882,NEUROSES EXCEPT DEPRESSIVE,76,11917.842105,5535.6842105,4458.9342105
State,19,Iowa,883,DISORDERS OF PERSONALITY & IMPULSE CONTROL,30,15746.033333,9785.3333333,8699.2666667
State,19,Iowa,884,ORGANIC DISTURBANCES AND INTELLECTUAL DISABILITY,160,38203.9125,11244.075,8871.975
State,19,Iowa,885,PSYCHOSES,1883,19638.782793,8864.8470526,7336.5916091
State,19,Iowa,894,"""ALCOHOL, DRUG ABUSE OR DEPENDENCE, LEFT AMA""",39,20069.307692,5015.8717949,4209.6666667
State,19,Iowa,895,ALCOHOL/DRUG ABUSE OR DEPENDENCE W REHABILITATION THERAPY,46,37176,11154.804348,9744
State,19,Iowa,896,"""ALCOHOL, DRUG ABUSE OR DEPENDENCE WITHOUT REHABILITATION THERAPY WI",103,30805.116505,11460.572816,9692.6407767
State,19,Iowa,897,ALCOHOL/DRUG ABUSE OR DEPENDENCE W/O REHABILITATION THERAPY W/O MCC,371,18616.315364,5934.1886792,4873.2911051
State,19,Iowa,901,WOUND DEBRIDEMENTS FOR INJURIES WITH MCC,11,149856.72727,35572.272727,33760.636364
State,19,Iowa,902,WOUND DEBRIDEMENTS FOR INJURIES W CC,11,45273,13241.909091,10310.727273
State,19,Iowa,907,OTHER O.R. PROCEDURES FOR INJURIES WITH MCC,69,94279.144928,28175.913043,26960.652174
State,19,Iowa,908,OTHER O.R. PROCEDURES FOR INJURIES W CC,95,55372.694737,14169.063158,12647
State,19,Iowa,909,OTHER O.R. PROCEDURES FOR INJURIES WITHOUT CC/MCC,21,30839.47619,9469.5714286,7155.047619
State,19,Iowa,914,TRAUMATIC INJURY WITHOUT MCC,14,23535.714286,6033.1428571,4808.7857143
State,19,Iowa,915,ALLERGIC REACTIONS W MCC,20,49453.1,12085.8,10689.4
State,19,Iowa,916,ALLERGIC REACTIONS WITHOUT MCC,24,16628.208333,4556.9166667,2930.2916667
State,19,Iowa,917,POISONING & TOXIC EFFECTS OF DRUGS W MCC,195,40172.287179,10180.553846,8373.5794872
State,19,Iowa,918,POISONING AND TOXIC EFFECTS OF DRUGS WITHOUT MCC,138,18828.811594,5565.6376812,4044.6304348
State,19,Iowa,919,COMPLICATIONS OF TREATMENT W MCC,122,78895.934426,18707.065574,15881.967213
State,19,Iowa,920,COMPLICATIONS OF TREATMENT WITH CC,106,28878.09434,7345.0849057,6044.1603774
State,19,Iowa,921,COMPLICATIONS OF TREATMENT W/O CC/MCC,19,18325.105263,4940.0526316,4183.3684211
State,19,Iowa,922,"""OTHER INJURY, POISONING AND TOXIC EFFECT DIAGNOSES WITH MCC""",22,48901.318182,13754.272727,10225.681818
State,19,Iowa,923,"OTHER INJURY, POISONING & TOXIC EFFECT DIAG W/O MCC",15,20927.133333,5942.0666667,4697.6666667
State,19,Iowa,928,FULL THICKNESS BURN W SKIN GRAFT OR INHAL INJ W CC/MCC,11,187435.90909,56124.454545,52945.727273
State,19,Iowa,940,O.R. PROC W DIAGNOSES OF OTHER CONTACT W HEALTH SERVICES W CC,18,65396.055556,15576.444444,14542.055556
State,19,Iowa,947,SIGNS & SYMPTOMS W MCC,83,29979.60241,8369.8915663,7302.1445783
State,19,Iowa,948,SIGNS AND SYMPTOMS WITHOUT MCC,276,20245.858696,5350.923913,4083.423913
State,19,Iowa,951,OTHER FACTORS INFLUENCING HEALTH STATUS,26,13956.653846,4538.3461538,3676.6153846
State,19,Iowa,956,"LIMB REATTACHMENT, HIP & FEMUR PROC FOR MULTIPLE SIGNIFICANT TRAUMA",52,108114.92308,29603.423077,27263.538462
State,19,Iowa,957,OTHER O.R. PROCEDURES FOR MULTIPLE SIGNIFICANT TRAUMA WITH MCC,16,210879.1875,52359.8125,49511.75
State,19,Iowa,958,OTHER O.R. PROCEDURES FOR MULTIPLE SIGNIFICANT TRAUMA W CC,13,138119.38462,31124.538462,28622.615385
State,19,Iowa,963,OTHER MULTIPLE SIGNIFICANT TRAUMA W MCC,33,74503.181818,19129.272727,16622.030303
State,19,Iowa,964,OTHER MULTIPLE SIGNIFICANT TRAUMA WITH CC,41,43358.487805,11060.780488,8644.3658537
State,19,Iowa,974,HIV WITH MAJOR RELATED CONDITION WITH MCC,12,69494,19147.666667,17238.583333
State,19,Iowa,981,EXTENSIVE O.R. PROCEDURES UNRELATED TO PRINCIPAL DIAGNOSIS WITH MCC,198,120035.85354,30705.116162,27966.383838
State,19,Iowa,982,EXTENSIVE O.R. PROCEDURE UNRELATED TO PRINCIPAL DIAGNOSIS W CC,149,60451.503356,16681.355705,14798.946309
State,19,Iowa,983,EXTENSIVE O.R. PROCEDURES UNRELATED TO PRINCIPAL DIAGNOSIS WITHOUT C,30,52635.033333,11152.233333,9765.3
State,19,Iowa,987,NON-EXTENSIVE O.R. PROC UNRELATED TO PRINCIPAL DIAGNOSIS W MCC,87,92019.37931,23240.758621,20690.310345
State,19,Iowa,988,NON-EXTENSIVE O.R. PROCEDURES UNRELATED TO PRINCIPAL DIAGNOSIS WITH,72,45722.25,12524.513889,10150.541667
State,20,Kansas,001,HEART TRANSPLANT OR IMPLANT OF HEART ASSIST SYSTEM WITH MCC,21,835286.2381,186416.04762,158078.38095
State,20,Kansas,003,"""ECMO OR TRACHEOSTOMY WITH MV >96 HOURS OR PRINCIPAL DIAGNOSIS EXCEP",66,612070.33333,129647.78788,111467.59091
State,20,Kansas,004,"TRACH W MV >96 HRS OR PDX EXC FACE, MOUTH & NECK W/O MAJ O.R.",68,401526.94118,72662.808824,68911.735294
State,20,Kansas,005,LIVER TRANSPLANT WITH MCC OR INTESTINAL TRANSPLANT,16,529150.1875,85262.8125,69769.125
State,20,Kansas,011,"TRACHEOSTOMY FOR FACE, MOUTH & NECK DIAGNOSES OR LARYNGECTOMY W MCC",29,215920.17241,37180,36014.758621
State,20,Kansas,012,"""TRACHEOSTOMY FOR FACE, MOUTH AND NECK DIAGNOSES OR LARYNGECTOMY WIT",24,180355.79167,30102.916667,24685.375
State,20,Kansas,014,ALLOGENEIC BONE MARROW TRANSPLANT,22,457481.63636,95985.090909,85641.136364
State,20,Kansas,016,AUTOLOGOUS BONE MARROW TRANSPLANT W CC/MCC OR T-CELL IMMUNOTHERAPY,48,467235.95833,99685.5,94670.125
State,20,Kansas,020,INTRACRANIAL VASCULAR PROCEDURES WITH PRINCIPAL DIAGNOSIS HEMORRHAGE,21,417190.90476,80534.809524,69686.428571
State,20,Kansas,023,CRANIOTOMY W MAJOR DEVICE IMPLANT OR ACUTE COMPLEX CNS PDX W MCC OR,139,222650.71223,36821.410072,33678.100719
State,20,Kansas,024,CRANIOTOMY WITH MAJOR DEVICE IMPLANT OR ACUTE COMPLEX CNS PRINCIPAL,51,161758.01961,25683.509804,24560.215686
State,20,Kansas,025,CRANIOTOMY & ENDOVASCULAR INTRACRANIAL PROCEDURES W MCC,245,170778.04082,30873.24898,25867.032653
State,20,Kansas,026,CRANIOTOMY AND ENDOVASCULAR INTRACRANIAL PROCEDURES WITH CC,98,132052.44898,20897.479592,19168.163265
State,20,Kansas,027,CRANIOTOMY & ENDOVASCULAR INTRACRANIAL PROCEDURES W/O CC/MCC,92,106718.57609,18659.826087,14987.521739
State,20,Kansas,028,SPINAL PROCEDURES WITH MCC,23,185164.43478,41356,40321.521739
State,20,Kansas,029,SPINAL PROCEDURES W CC OR SPINAL NEUROSTIMULATORS,44,76724.272727,20489.25,16380.136364
State,20,Kansas,030,SPINAL PROCEDURES WITHOUT CC/MCC,22,57119.227273,14265.909091,13129.909091
State,20,Kansas,031,VENTRICULAR SHUNT PROCEDURES W MCC,12,88525.833333,24838.416667,23734.75
State,20,Kansas,032,VENTRICULAR SHUNT PROCEDURES WITH CC,23,81472.130435,14494.652174,12928.913043
State,20,Kansas,033,VENTRICULAR SHUNT PROCEDURES W/O CC/MCC,22,56562.318182,11370.545455,10289.545455
State,20,Kansas,035,CAROTID ARTERY STENT PROCEDURE W CC,24,64630.25,14417.375,12838.875
State,20,Kansas,036,CAROTID ARTERY STENT PROCEDURES WITHOUT CC/MCC,46,37291.304348,10342.456522,9186.0217391
State,20,Kansas,037,EXTRACRANIAL PROCEDURES W MCC,35,117861,22247.714286,21288.171429
State,20,Kansas,038,EXTRACRANIAL PROCEDURES WITH CC,118,58102.966102,11882.889831,9743.4152542
State,20,Kansas,039,EXTRACRANIAL PROCEDURES W/O CC/MCC,350,34382.542857,7536.6342857,5963.1257143
State,20,Kansas,040,"""PERIPHERAL, CRANIAL NERVE AND OTHER NERVOUS SYSTEM PROCEDURES WITH",76,136433.39474,25717.223684,22482.75
State,20,Kansas,041,PERIPH/CRANIAL NERVE & OTHER NERV SYST PROC W CC OR PERIPH NEUROSTIM,100,87290.13,16153.32,13810.88
State,20,Kansas,042,"""PERIPHERAL, CRANIAL NERVE AND OTHER NERVOUS SYSTEM PROCEDURES WITHO",40,94153.7,13927.175,10971.55
State,20,Kansas,052,SPINAL DISORDERS & INJURIES W CC/MCC,11,53445.181818,18941.090909,6883.1818182
State,20,Kansas,054,NERVOUS SYSTEM NEOPLASMS W MCC,134,66144.335821,9384.9925373,7945.358209
State,20,Kansas,055,NERVOUS SYSTEM NEOPLASMS WITHOUT MCC,38,39566.736842,7460.5789474,5586.8947368
State,20,Kansas,056,DEGENERATIVE NERVOUS SYSTEM DISORDERS W MCC,102,84164.872549,13532.352941,12657.539216
State,20,Kansas,057,DEGENERATIVE NERVOUS SYSTEM DISORDERS WITHOUT MCC,234,47579.465812,8361.6282051,6917.4786325
State,20,Kansas,059,MULTIPLE SCLEROSIS AND CEREBELLAR ATAXIA WITH CC,19,34996.789474,11231.947368,4981.7368421
State,20,Kansas,060,MULTIPLE SCLEROSIS & CEREBELLAR ATAXIA W/O CC/MCC,13,41546,6067.0769231,4775
State,20,Kansas,061,"""ISCHEMIC STROKE, PRECEREBRAL OCCLUSION OR TRANSIENT ISCHEMIA WITH T",48,124413,18024.979167,16887.604167
State,20,Kansas,062,"ISCHEMIC STROKE, PRECEREBRAL OCCLUSION OR TRANSIENT ISCHEMIA W THROM",89,77410.303371,13141.94382,11561.988764
State,20,Kansas,063,"""ISCHEMIC STROKE, PRECEREBRAL OCCLUSION OR TRANSIENT ISCHEMIA WITH T",26,80215.807692,11294.076923,10118.384615
State,20,Kansas,064,INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,739,81328.907984,13309.166441,11094.23816
State,20,Kansas,065,INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION WITH CC OR TPA IN 24,831,47267.919374,7218.7954272,5775.5679904
State,20,Kansas,066,INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC,214,35918.336449,5319.0700935,3868.5420561
State,20,Kansas,067,NONSPECIFIC CVA AND PRECEREBRAL OCCLUSION WITHOUT INFARCTION WITH MC,11,44023.090909,10684.090909,9924.0909091
State,20,Kansas,068,NONSPECIFIC CVA & PRECEREBRAL OCCLUSION W/O INFARCT W/O MCC,38,47028.052632,6409.1842105,5270.6842105
State,20,Kansas,069,TRANSIENT ISCHEMIA WITHOUT THROMBOLYTIC,266,42261.691729,5627.6616541,4318.3157895
State,20,Kansas,070,NONSPECIFIC CEREBROVASCULAR DISORDERS W MCC,228,59805.763158,11289.105263,10292.912281
State,20,Kansas,071,NONSPECIFIC CEREBROVASCULAR DISORDERS WITH CC,218,40045.366972,7058.5504587,5789.2431193
State,20,Kansas,072,NONSPECIFIC CEREBROVASCULAR DISORDERS W/O CC/MCC,34,25426.852941,5576.2352941,4091.4705882
State,20,Kansas,073,CRANIAL AND PERIPHERAL NERVE DISORDERS WITH MCC,69,55962.724638,10632.608696,8421.5072464
State,20,Kansas,074,CRANIAL & PERIPHERAL NERVE DISORDERS W/O MCC,120,34035.541667,6922.3,5622.5416667
State,20,Kansas,077,HYPERTENSIVE ENCEPHALOPATHY WITH MCC,18,54340.555556,10779.888889,9769.7222222
State,20,Kansas,078,HYPERTENSIVE ENCEPHALOPATHY W CC,28,36441.857143,6608.6785714,5420.2857143
State,20,Kansas,082,"TRAUMATIC STUPOR & COMA, COMA >1 HR W MCC",69,100516.56522,16085.246377,14085.623188
State,20,Kansas,083,TRAUMATIC STUPOR AND COMA >1 HOUR WITH CC,75,58181.053333,9507.6266667,7472.08
State,20,Kansas,084,"TRAUMATIC STUPOR & COMA, COMA >1 HR W/O CC/MCC",34,50257.647059,8267.3235294,4631.4411765
State,20,Kansas,085,TRAUMATIC STUPOR AND COMA <1 HOUR WITH MCC,108,81430.648148,14470.675926,12696.509259
State,20,Kansas,086,"TRAUMATIC STUPOR & COMA, COMA <1 HR W CC",176,55482.238636,8709.125,6849.6193182
State,20,Kansas,087,TRAUMATIC STUPOR AND COMA <1 HOUR WITHOUT CC/MCC,95,45624.694737,6081.6842105,4618.9684211
State,20,Kansas,089,CONCUSSION WITH CC,17,45988.647059,8891.2352941,5274.2352941
State,20,Kansas,091,OTHER DISORDERS OF NERVOUS SYSTEM WITH MCC,192,61568.755208,10720.197917,9762.9375
State,20,Kansas,092,OTHER DISORDERS OF NERVOUS SYSTEM W CC,226,43032.769912,7082.8362832,5626.9646018
State,20,Kansas,093,OTHER DISORDERS OF NERVOUS SYSTEM WITHOUT CC/MCC,58,39762.603448,5688.6551724,4080.2586207
State,20,Kansas,095,BACTERIAL AND TUBERCULOUS INFECTIONS OF NERVOUS SYSTEM WITH CC,15,76072.533333,16949.266667,13706.666667
State,20,Kansas,097,NON-BACTERIAL INFECTION OF NERVOUS SYSTEM EXCEPT VIRAL MENINGITIS WI,23,140872.65217,24639.043478,19078.173913
State,20,Kansas,100,SEIZURES W MCC,252,73129.305556,12484.698413,10831.238095
State,20,Kansas,101,SEIZURES WITHOUT MCC,364,37846.587912,6667.3434066,5038.0686813
State,20,Kansas,102,HEADACHES W MCC,13,54900.307692,8223.6923077,7318.3076923
State,20,Kansas,103,HEADACHES WITHOUT MCC,101,41404.851485,5912.6435644,4287.3366337
State,20,Kansas,123,NEUROLOGICAL EYE DISORDERS,24,38148.625,5890.875,4027.75
State,20,Kansas,124,OTHER DISORDERS OF THE EYE W MCC,17,59333.411765,9955.2941176,8803.5294118
State,20,Kansas,125,OTHER DISORDERS OF THE EYE WITHOUT MCC,34,28443.382353,7020.8235294,4454.2647059
State,20,Kansas,129,MAJOR HEAD & NECK PROCEDURES W CC/MCC OR MAJOR DEVICE,25,84639.76,16553.68,14906.56
State,20,Kansas,130,MAJOR HEAD & NECK PROCEDURES W/O CC/MCC,23,64515.391304,10698.130435,9006.7391304
State,20,Kansas,131,CRANIAL/FACIAL PROCEDURES W CC/MCC,12,103608.33333,18737.666667,15257.333333
State,20,Kansas,133,"OTHER EAR, NOSE, MOUTH & THROAT O.R. PROCEDURES W CC/MCC",15,95449.6,16543.466667,13631.4
State,20,Kansas,149,DYSEQUILIBRIUM,124,33711.967742,5464.1209677,3754.1451613
State,20,Kansas,150,EPISTAXIS WITH MCC,14,47499.428571,8349.1428571,7426.7142857
State,20,Kansas,151,EPISTAXIS W/O MCC,19,26278.157895,5082.6315789,3933.2105263
State,20,Kansas,152,OTITIS MEDIA AND URI WITH MCC,30,35426.433333,7427.6,6200.0666667
State,20,Kansas,153,OTITIS MEDIA & URI W/O MCC,52,36508.980769,6315.8461538,5087.2115385
State,20,Kansas,154,"""OTHER EAR, NOSE, MOUTH AND THROAT DIAGNOSES WITH MCC""",23,63373.956522,10806.521739,8568.1304348
State,20,Kansas,155,"OTHER EAR, NOSE, MOUTH & THROAT DIAGNOSES W CC",38,38123.789474,6368.5263158,5324.1052632
State,20,Kansas,157,DENTAL & ORAL DISEASES W MCC,13,66886.461538,11794.307692,10714.692308
State,20,Kansas,158,DENTAL AND ORAL DISEASES WITH CC,28,28844.285714,6115.2857143,4653.75
State,20,Kansas,163,MAJOR CHEST PROCEDURES WITH MCC,130,158259.47692,33022.292308,30041.1
State,20,Kansas,164,MAJOR CHEST PROCEDURES W CC,130,96384.546154,18942.015385,14107.584615
